Date,simple_week,simple_day,simple_month,Open,KOR_short_ir,Dollar_index,Dowjones_index,Dow_medibio_index,Dow_medical_index,Nasdaq_index,Kosdaq_index,Kosdaq_trans,Kosdaq_medical_index,Kosdaq_medical_trans,Kospi_trans,new_confirm,agg_confirm,new_death,agg_confirm,new_confirm_t1,agg_confirm_t1,new_death_t1,agg_confirm_t1,new_confirm_t2,agg_confirm_t2,new_death_t2,agg_confirm_t2,keyword_cvd19,keyword_confirm,keyword_death,keyword_cvd19t1,keyword_confirmt1,keyword_deatht1,keyword_cvd19t2,keyword_confirmt2,keyword_deatht2,kospi_index
2020-02-10,7,2,2,1,1.25,0.86,0.98,0.91,0.95,0.86,0.25,0.46,0.15,0.59,0.58,0.37,0.31,0.36,0.3,0.38,0.31,0.36,0.3,0.37,0.31,0.36,0.3,0.97,0.91,0.46,0.91,0.91,0.46,0.86,0.41,0.46,0.52
2020-02-11,7,3,2,1,1.25,0.85,0.98,0.92,0.95,0.86,0.27,0.63,0.15,0.37,0.45,0.37,0.31,0.36,0.3,0.37,0.31,0.36,0.3,0.38,0.31,0.36,0.3,1,0.41,0.46,0.97,0.91,0.46,0.91,0.91,0.46,0.56
2020-02-12,7,4,2,1,1.25,0.88,0.99,0.91,0.94,0.87,0.29,0.77,0.15,0.33,0.61,0.37,0.31,0.36,0.3,0.37,0.31,0.36,0.3,0.37,0.31,0.36,0.3,1,0.41,0.46,1,0.41,0.46,0.97,0.91,0.46,0.6
2020-02-13,7,5,2,1,1.25,0.88,0.98,0.88,0.92,0.87,0.29,0.77,0.15,0.33,0.62,0.37,0.31,0.36,0.3,0.37,0.31,0.36,0.3,0.37,0.31,0.36,0.3,1,1,1,1,0.41,0.46,1,0.41,0.46,0.59
2020-02-14,7,6,2,1,1.25,0.88,0.98,0.88,0.91,0.88,0.3,0.87,0.14,0.31,0.56,0.37,0.31,0.36,0.3,0.37,0.31,0.36,0.3,0.37,0.31,0.36,0.3,1,1,1,1,1,1,1,0.41,0.46,0.61
2020-02-15,7,7,2,0,1.25,0.88,0.98,0.88,0.91,0.88,0.3,0.87,0.14,0.31,0.56,0.37,0.31,0.36,0.3,0.37,0.31,0.36,0.3,0.37,0.31,0.36,0.3,0.8,0.91,0.46,1,1,1,1,1,1,0.61
2020-02-16,8,1,2,0,1.25,0.88,0.98,0.88,0.91,0.88,0.3,0.87,0.14,0.31,0.56,0.37,0.31,0.36,0.3,0.37,0.31,0.36,0.3,0.37,0.31,0.36,0.3,0.63,0.41,0.46,0.8,0.91,0.46,1,1,1,0.61
2020-02-17,8,2,2,1,1.25,0.87,0.98,0.88,0.91,0.88,0.31,0.88,0.14,0.35,0.35,0.37,0.31,0.36,0.3,0.37,0.31,0.36,0.3,0.37,0.31,0.36,0.3,0.8,0.41,0.46,0.63,0.41,0.46,0.8,0.91,0.46,0.61
2020-02-18,8,3,2,1,1.25,0.9,0.98,0.87,0.9,0.88,0.27,0.96,0.13,0.52,0.37,0.37,0.31,0.36,0.3,0.37,0.31,0.36,0.3,0.37,0.31,0.36,0.3,1,0.41,0.46,0.8,0.41,0.46,0.63,0.41,0.46,0.53
2020-02-19,8,4,2,1,1.25,0.92,0.98,0.87,0.89,0.89,0.28,0.91,0.14,0.62,0.55,0.47,0.31,0.36,0.3,0.37,0.31,0.36,0.3,0.37,0.31,0.36,0.3,1,1,0.46,1,0.41,0.46,0.8,0.41,0.46,0.54
2020-02-20,8,5,2,1,1.25,0.93,0.98,0.86,0.89,0.88,0.27,0.85,0.14,0.76,0.72,0.64,0.31,0.67,0.31,0.47,0.31,0.36,0.3,0.37,0.31,0.36,0.3,1,1,1,1,1,0.46,1,0.41,0.46,0.5
2020-02-21,8,6,2,1,1.25,0.89,0.97,0.88,0.9,0.85,0.22,0.83,0.12,0.51,0.62,0.84,0.31,0.36,0.31,0.64,0.31,0.67,0.31,0.47,0.31,0.36,0.3,1,1,1,1,1,1,1,1,0.46,0.43
2020-02-22,8,7,2,0,1.25,0.89,0.97,0.88,0.9,0.85,0.22,0.83,0.12,0.51,0.62,1,0.33,0.67,0.31,0.84,0.32,0.36,0.31,0.64,0.31,0.67,0.31,0.86,0.41,0.46,1,1,1,1,1,1,0.43
2020-02-23,9,1,2,0,1.25,0.9,0.97,0.88,0.9,0.85,0.22,0.83,0.12,0.51,0.62,0.97,0.34,0.98,0.32,1,0.33,0.67,0.31,0.84,0.32,0.36,0.31,0.72,1,0.46,0.86,0.41,0.46,1,1,1,0.43
2020-02-24,9,2,2,1,1.25,0.9,0.89,0.79,0.81,0.77,0.14,0.85,0.09,0.72,0.93,1,0.35,0.89,0.32,0.97,0.34,0.98,0.32,1,0.33,0.67,0.31,0.94,1,0.46,0.72,1,0.46,0.86,0.41,0.46,0.27
2020-02-25,9,3,2,1,1.25,0.87,0.76,0.68,0.73,0.7,0.19,0.67,0.11,0.49,1,0.94,0.36,0.98,0.33,1,0.35,0.89,0.32,0.97,0.34,0.98,0.32,1,1,0.46,0.94,1,0.46,0.72,1,0.46,0.31
2020-02-26,9,4,2,1,1.25,0.87,0.74,0.7,0.73,0.71,0.18,0.6,0.12,0.53,0.83,1,0.37,0.89,0.34,0.94,0.36,0.98,0.33,1,0.35,0.89,0.32,1,0.91,0.46,1,1,0.46,0.94,1,0.46,0.26
2020-02-27,9,5,2,1,1.25,0.83,0.47,0.51,0.57,0.59,0.14,0.69,0.11,0.7,0.51,1,0.4,0.67,0.34,1,0.37,0.89,0.34,0.94,0.36,0.98,0.33,1,1,0.46,1,0.91,0.46,1,1,0.46,0.22
2020-02-28,9,6,2,1,1.25,0.79,0.38,0.44,0.45,0.59,0.09,0.8,0.1,0.93,0.67,1,0.43,0.36,0.34,1,0.4,0.67,0.34,1,0.37,0.89,0.34,1,0.41,0.46,1,1,0.46,1,0.91,0.46,0.13
2020-02-29,9,7,2,0,1.25,0.79,0.38,0.44,0.45,0.59,0.09,0.8,0.1,0.93,0.67,1,0.48,1,0.35,1,0.43,0.36,0.34,1,0.4,0.67,0.34,0.86,0.91,0.46,1,0.41,0.46,1,1,0.46,0.13
2020-03-01,10,1,3,0,1.25,0.78,0.38,0.44,0.45,0.59,0.09,0.8,0.1,0.93,0.67,1,0.51,0.67,0.35,1,0.48,1,0.35,1,0.43,0.36,0.34,0.72,0.41,0.46,0.86,0.91,0.46,1,0.41,0.46,0.13
2020-03-02,10,2,3,1,1.25,0.71,0.69,0.68,0.69,0.7,0.12,0.65,0.11,0.63,0.46,1,0.54,1,0.36,1,0.51,0.67,0.35,1,0.48,1,0.35,0.94,0.91,1,0.72,0.41,0.46,0.86,0.91,0.46,0.15
2020-03-03,10,3,3,1,1.25,0.68,0.5,0.55,0.55,0.62,0.12,0.69,0.11,0.64,0.59,1,0.57,1,0.38,1,0.54,1,0.37,1,0.52,0.67,0.35,0.99,0.41,0.46,0.94,0.91,1,0.72,0.41,0.46,0.16
2020-03-04,10,4,3,1,1.25,0.7,0.76,0.81,0.82,0.72,0.15,0.57,0.13,0.73,0.57,1,0.6,1,0.39,1,0.58,1,0.38,1,0.54,1,0.37,0.94,0.41,0.46,0.99,0.41,0.46,0.94,0.91,1,0.23
2020-03-05,10,5,3,1,1.25,0.64,0.55,0.72,0.75,0.64,0.17,0.55,0.15,0.95,0.67,1,0.63,0.98,0.4,1,0.61,1,0.4,1,0.58,1,0.38,0.91,1,0.46,0.94,0.41,0.46,0.99,0.41,0.46,0.28
2020-03-06,10,6,3,1,1.25,0.51,0.49,0.7,0.73,0.59,0.15,0.58,0.16,0.88,0.88,1,0.66,1,0.42,1,0.63,0.98,0.4,1,0.61,1,0.4,1,1,0.46,0.91,1,0.46,0.94,0.41,0.46,0.2
2020-03-07,10,7,3,0,1.25,0.51,0.49,0.7,0.73,0.59,0.15,0.58,0.16,0.88,0.88,1,0.68,0.89,0.43,1,0.66,1,0.43,1,0.63,0.98,0.41,0.8,0.91,0.46,1,1,0.46,0.91,1,0.46,0.2
2020-03-08,11,1,3,0,1.25,0.45,0.49,0.7,0.73,0.59,0.15,0.58,0.16,0.88,0.88,1,0.7,1,0.45,1,0.68,0.89,0.43,1,0.66,1,0.43,0.72,0.91,0.46,0.8,0.91,0.46,1,1,0.46,0.2
2020-03-09,11,2,3,1,1.25,0.37,0.11,0.41,0.5,0.39,0.09,0.75,0.15,0.96,0.66,1,0.71,0.67,0.45,1,0.7,1,0.45,1,0.69,0.89,0.43,1,0.91,0.46,0.72,0.91,0.46,0.8,0.91,0.46,0.1
2020-03-10,11,3,3,1,1.25,0.58,0.3,0.57,0.67,0.51,0.1,0.83,0.13,0.94,0.62,0.92,0.72,0.98,0.46,1,0.71,0.67,0.45,1,0.7,1,0.45,1,0.91,0.46,1,0.91,0.46,0.72,0.91,0.46,0.1
2020-03-11,11,4,3,1,1.25,0.59,0.08,0.33,0.4,0.39,0.06,0.9,0.1,0.84,0.68,1,0.73,1,0.48,0.92,0.72,0.98,0.46,1,0.72,0.67,0.45,0.98,0.41,0.46,1,0.91,0.46,1,0.91,0.46,0.06
2020-03-12,11,5,3,1,1.25,0.72,0,0.08,0.12,0.19,0.03,0.92,0.08,0.67,0.87,0.88,0.74,1,0.5,1,0.73,1,0.48,0.92,0.72,0.98,0.46,0.98,0.91,0.46,0.98,0.41,0.46,1,0.91,0.46,0.02
2020-03-13,11,6,3,1,1.25,0.85,0.05,0.3,0.38,0.37,0.01,0.88,0.05,0.85,0.97,0.87,0.74,0.67,0.5,0.88,0.74,1,0.5,1,0.74,1,0.48,0.91,0.41,0.46,0.98,0.91,0.46,0.98,0.41,0.46,0.01
2020-03-14,11,7,3,0,1.25,0.85,0.05,0.3,0.38,0.37,0.01,0.88,0.05,0.85,0.97,0.86,0.75,1,0.52,0.87,0.74,0.67,0.5,0.88,0.74,1,0.5,0.53,0.41,0.46,0.91,0.41,0.46,0.98,0.91,0.46,0.01
2020-03-15,12,1,3,0,1.25,0.77,0.05,0.3,0.38,0.37,0.01,0.88,0.05,0.85,0.97,0.75,0.75,0.98,0.53,0.86,0.75,1,0.52,0.87,0.75,0.67,0.5,0.72,0.91,0.46,0.53,0.41,0.46,0.91,0.41,0.46,0.01
2020-03-16,12,2,3,1,1.25,0.79,0,0.05,0.08,0.13,0.01,0.66,0.04,0.81,0.68,0.74,0.75,0.36,0.53,0.75,0.75,0.98,0.53,0.86,0.75,1,0.52,0.72,0.91,0.46,0.72,0.91,0.46,0.53,0.41,0.46,0
2020-03-17,12,3,3,1,0.75,0.91,0,0.21,0.32,0.22,0.01,0.79,0.06,0.91,0.64,0.78,0.76,1,0.54,0.74,0.76,0.36,0.53,0.75,0.75,0.98,0.53,0.91,0.41,0.46,0.72,0.91,0.46,0.72,0.91,0.46,0
2020-03-18,12,4,3,1,0.75,0.97,0,0.14,0.21,0.15,0,0.76,0.04,0.91,0.74,0.81,0.76,0.98,0.55,0.78,0.76,1,0.55,0.74,0.76,0.36,0.53,1,0.41,0.46,0.91,0.41,0.46,0.72,0.91,0.46,0
2020-03-19,12,5,3,1,0.75,0.99,0,0.08,0.08,0.18,0,0.93,0.02,0.98,0.95,0.95,0.77,1,0.58,0.82,0.76,0.98,0.56,0.78,0.76,1,0.55,0.99,0.41,0.46,1,0.41,0.46,0.91,0.41,0.46,0
2020-03-20,12,6,3,1,0.75,0.99,0,0.03,0.03,0.13,0,0.7,0.04,0.85,0.84,0.79,0.77,0.98,0.58,0.95,0.77,1,0.58,0.82,0.77,0.98,0.56,0.8,0.91,0.46,0.99,0.41,0.46,1,0.41,0.46,0
2020-03-21,12,7,3,0,0.75,0.99,0,0.03,0.03,0.13,0,0.7,0.04,0.85,0.84,0.95,0.78,1,0.61,0.79,0.77,0.98,0.59,0.95,0.77,1,0.58,0.72,0.41,0.46,0.8,0.91,0.46,0.99,0.41,0.46,0
2020-03-22,13,1,3,0,0.75,0.99,0,0.03,0.03,0.13,0,0.7,0.04,0.85,0.84,0.83,0.78,0.89,0.61,0.95,0.78,1,0.61,0.79,0.78,0.98,0.59,0.63,0.41,0.46,0.72,0.41,0.46,0.8,0.91,0.46,0
2020-03-23,13,2,3,1,0.75,0.99,0,0.01,0.01,0.12,0,0.56,0.03,0.97,0.64,0.69,0.79,1,0.64,0.83,0.78,0.89,0.62,0.95,0.78,1,0.61,0.8,0.91,0.46,0.63,0.41,0.46,0.72,0.41,0.46,0
2020-03-24,13,3,3,1,0.75,0.98,0,0.05,0.03,0.24,0,0.61,0.05,0.99,0.68,0.75,0.79,1,0.66,0.7,0.79,1,0.64,0.83,0.79,0.89,0.62,0.8,0.41,0.46,0.8,0.91,0.46,0.63,0.41,0.46,0
2020-03-25,13,4,3,1,0.75,0.97,0,0.04,0.03,0.23,0.01,0.83,0.08,0.99,0.89,0.84,0.79,1,0.68,0.75,0.79,1,0.66,0.7,0.79,1,0.64,0.72,0.91,0.46,0.8,0.41,0.46,0.8,0.91,0.46,0
2020-03-26,13,5,3,1,0.75,0.89,0.02,0.18,0.17,0.34,0.01,0.93,0.12,1,0.95,0.85,0.8,1,0.69,0.84,0.79,1,0.68,0.75,0.79,1,0.66,1,0.91,0.46,0.72,0.91,0.46,0.8,0.41,0.46,0
2020-03-27,13,6,3,1,0.75,0.82,0.01,0.12,0.11,0.26,0.01,0.99,0.12,1,0.98,0.81,0.8,1,0.71,0.85,0.8,1,0.69,0.84,0.8,1,0.68,0.94,0.41,0.46,1,0.91,0.46,0.72,0.91,0.46,0
2020-03-28,13,7,3,0,0.75,0.82,0.01,0.12,0.11,0.26,0.01,0.99,0.12,1,0.98,0.95,0.81,1,0.73,0.81,0.8,1,0.72,0.85,0.8,1,0.7,0.63,0.41,0.46,0.94,0.41,0.46,1,0.91,0.46,0
2020-03-29,14,1,3,0,0.75,0.81,0.01,0.12,0.11,0.26,0.01,0.99,0.12,1,0.98,0.85,0.81,1,0.75,0.95,0.81,1,0.73,0.81,0.81,1,0.72,0.72,0.41,0.46,0.63,0.41,0.46,0.94,0.41,0.46,0
2020-03-30,14,2,3,1,0.75,0.88,0.02,0.31,0.33,0.34,0.02,0.83,0.17,0.99,0.79,0.76,0.81,1,0.76,0.85,0.81,1,0.75,0.95,0.81,1,0.73,0.91,1,0.46,0.72,0.41,0.46,0.63,0.41,0.46,0
2020-03-31,14,3,3,1,0.75,0.87,0.01,0.3,0.32,0.32,0.04,0.98,0.23,1,0.97,0.91,0.82,1,0.77,0.76,0.82,1,0.76,0.86,0.82,1,0.75,1,1,0.46,0.91,1,0.46,0.72,0.41,0.46,0.01
2020-04-01,14,4,4,1,0.75,0.91,0,0.17,0.2,0.23,0.02,0.98,0.15,0.98,1,0.84,0.82,0.98,0.78,0.91,0.82,1,0.77,0.76,0.82,1,0.77,1,1,0.46,1,1,0.46,0.91,1,0.46,0
2020-04-02,14,5,4,1,0.75,0.94,0,0.32,0.35,0.26,0.03,0.94,0.17,0.95,0.79,0.8,0.83,1,0.79,0.84,0.82,0.98,0.78,0.91,0.82,1,0.77,0.98,1,1,1,1,0.46,1,1,0.46,0.01
2020-04-03,14,6,4,1,0.75,0.96,0,0.3,0.36,0.23,0.04,0.79,0.18,0.97,0.96,0.79,0.83,1,0.8,0.8,0.83,1,0.79,0.84,0.83,0.98,0.78,0.8,0.41,0.46,0.98,1,1,1,1,0.46,0.01
2020-04-04,14,7,4,0,0.75,0.96,0,0.3,0.36,0.23,0.04,0.79,0.18,0.97,0.96,0.82,0.83,0.98,0.8,0.79,0.83,1,0.8,0.8,0.83,1,0.79,0.72,0.41,0.46,0.8,0.41,0.46,0.98,1,1,0.01
2020-04-05,15,1,4,0,0.75,0.96,0,0.3,0.36,0.23,0.04,0.79,0.18,0.97,0.96,0.77,0.84,1,0.82,0.82,0.83,0.98,0.81,0.79,0.83,1,0.8,0.8,0.41,0.46,0.72,0.41,0.46,0.8,0.41,0.46,0.01
2020-04-06,15,2,4,1,0.75,0.96,0.03,0.53,0.59,0.38,0.07,0.88,0.22,0.99,0.99,0.61,0.84,0.98,0.82,0.77,0.84,1,0.82,0.82,0.84,0.98,0.81,0.86,0.41,1,0.8,0.41,0.46,0.72,0.41,0.46,0.01
2020-04-07,15,3,4,1,0.75,0.93,0.02,0.44,0.5,0.37,0.08,0.99,0.22,1,0.93,0.61,0.84,1,0.83,0.61,0.84,0.98,0.83,0.77,0.84,1,0.82,1,1,1,0.86,0.41,1,0.8,0.41,0.46,0.02
2020-04-08,15,4,4,1,0.75,0.94,0.07,0.62,0.68,0.43,0.08,1,0.21,0.99,0.91,0.64,0.84,1,0.85,0.61,0.84,1,0.84,0.61,0.84,0.98,0.83,1,0.41,1,1,1,1,0.86,0.41,1,0.02
2020-04-09,15,5,4,1,0.75,0.91,0.09,0.64,0.7,0.45,0.09,0.97,0.23,0.93,0.92,0.57,0.84,1,0.86,0.64,0.84,1,0.85,0.61,0.84,1,0.84,0.94,0.91,0.46,1,0.41,1,1,1,1,0.03
2020-04-10,15,6,4,1,0.75,0.91,0.09,0.64,0.7,0.45,0.09,0.99,0.22,1,0.95,0.51,0.84,1,0.86,0.57,0.84,1,0.86,0.64,0.84,1,0.85,0.8,1,0.46,0.94,0.91,0.46,1,0.41,1,0.03
2020-04-11,15,7,4,0,0.75,0.91,0.09,0.64,0.7,0.45,0.09,0.99,0.22,1,0.95,0.52,0.84,0.98,0.87,0.51,0.84,1,0.87,0.57,0.85,1,0.86,0.43,0.41,0.46,0.8,1,0.46,0.94,0.91,0.46,0.03
2020-04-12,16,1,4,0,0.75,0.91,0.09,0.64,0.7,0.45,0.09,0.99,0.22,1,0.95,0.53,0.84,0.98,0.87,0.52,0.85,0.98,0.87,0.51,0.85,1,0.87,0.8,0.41,0.46,0.43,0.41,0.46,0.8,1,0.46,0.03
2020-04-13,16,2,4,1,0.75,0.9,0.06,0.61,0.64,0.47,0.06,0.99,0.21,0.97,0.96,0.5,0.85,0.98,0.88,0.53,0.85,0.98,0.88,0.52,0.85,0.98,0.87,0.86,0.41,0.46,0.8,0.41,0.46,0.43,0.41,0.46,0.02
2020-04-14,16,3,4,1,0.75,0.86,0.12,0.78,0.81,0.57,0.09,0.91,0.22,0.97,0.9,0.51,0.85,1,0.89,0.5,0.85,0.98,0.88,0.53,0.85,0.98,0.88,0.94,0.41,0.46,0.86,0.41,0.46,0.8,0.41,0.46,0.03
2020-04-15,16,4,4,0,0.75,0.9,0.07,0.73,0.79,0.53,0.09,0.91,0.22,0.97,0.9,0.51,0.85,0.98,0.89,0.51,0.85,1,0.89,0.5,0.85,0.98,0.88,0.63,0.41,0.46,0.94,0.41,0.46,0.86,0.41,0.46,0.03
2020-04-16,16,5,4,1,0.75,0.93,0.08,0.81,0.83,0.57,0.11,0.79,0.23,0.68,0.89,0.48,0.85,1,0.9,0.51,0.85,0.98,0.89,0.51,0.85,1,0.89,0.91,0.41,0.46,0.63,0.41,0.46,0.94,0.41,0.46,0.03
2020-04-17,16,6,4,1,0.75,0.92,0.16,0.9,0.89,0.61,0.13,0.92,0.24,0.78,1,0.48,0.85,0.67,0.9,0.48,0.85,1,0.9,0.51,0.85,0.98,0.89,1,0.41,0.46,0.91,0.41,0.46,0.63,0.41,0.46,0.06
2020-04-18,16,7,4,0,0.75,0.92,0.16,0.9,0.89,0.61,0.13,0.92,0.24,0.78,1,0.46,0.85,0.89,0.9,0.48,0.85,0.67,0.9,0.48,0.85,1,0.9,0.86,0.41,0.46,1,0.41,0.46,0.91,0.41,0.46,0.06
2020-04-19,17,1,4,0,0.75,0.92,0.16,0.9,0.89,0.61,0.13,0.92,0.24,0.78,1,0.41,0.85,0.89,0.9,0.46,0.85,0.89,0.9,0.48,0.85,0.67,0.9,0.72,0.41,0.46,0.86,0.41,0.46,1,0.41,0.46,0.06
2020-04-20,17,2,4,1,0.75,0.93,0.09,0.9,0.88,0.58,0.14,0.9,0.27,0.91,0.98,0.43,0.85,0.89,0.91,0.41,0.85,0.89,0.9,0.46,0.85,0.89,0.9,0.94,0.41,0.46,0.72,0.41,0.46,0.86,0.41,0.46,0.05
2020-04-21,17,3,4,1,0.75,0.94,0.04,0.8,0.79,0.49,0.12,1,0.24,0.96,0.99,0.41,0.85,0.67,0.91,0.43,0.85,0.89,0.91,0.41,0.85,0.89,0.91,0.91,0.41,0.46,0.94,0.41,0.46,0.72,0.41,0.46,0.04
2020-04-22,17,4,4,1,0.75,0.95,0.07,0.85,0.86,0.56,0.13,0.85,0.25,0.87,0.84,0.42,0.85,0.67,0.91,0.41,0.85,0.67,0.91,0.43,0.85,0.89,0.91,0.53,0.41,0.46,0.91,0.41,0.46,0.94,0.41,0.46,0.05
2020-04-23,17,5,4,1,0.75,0.95,0.07,0.87,0.89,0.56,0.15,0.93,0.27,0.66,0.69,0.41,0.85,0.89,0.91,0.42,0.85,0.67,0.91,0.41,0.86,0.67,0.91,0.33,0.41,0.46,0.53,0.41,0.46,0.91,0.41,0.46,0.06
2020-04-24,17,6,4,1,0.75,0.95,0.1,0.91,0.92,0.61,0.13,0.96,0.24,0.76,0.93,0.4,0.85,0.36,0.91,0.41,0.85,0.89,0.91,0.42,0.86,0.67,0.91,0.98,0.41,0.46,0.33,0.41,0.46,0.53,0.41,0.46,0.05
2020-04-25,17,7,4,0,0.75,0.95,0.1,0.91,0.92,0.61,0.13,0.96,0.24,0.76,0.93,0.42,0.85,0.36,0.91,0.4,0.85,0.36,0.91,0.41,0.86,0.89,0.91,0.63,0.41,0.46,0.98,0.41,0.46,0.33,0.41,0.46,0.05
2020-04-26,18,1,4,0,0.75,0.94,0.1,0.91,0.92,0.61,0.13,0.96,0.24,0.76,0.93,0.42,0.85,0.89,0.91,0.42,0.85,0.36,0.91,0.4,0.86,0.36,0.91,0.43,0.91,0.46,0.63,0.41,0.46,0.98,0.41,0.46,0.05
2020-04-27,18,2,4,1,0.75,0.93,0.14,0.93,0.94,0.64,0.16,0.95,0.26,0.5,0.75,0.42,0.85,0.67,0.91,0.42,0.85,0.89,0.91,0.42,0.86,0.36,0.91,0.91,0.41,0.46,0.43,0.91,0.46,0.63,0.41,0.46,0.07
2020-04-28,18,3,4,1,0.75,0.93,0.14,0.88,0.89,0.6,0.16,0.96,0.24,0.46,0.99,0.44,0.85,0.67,0.92,0.42,0.85,0.67,0.92,0.42,0.86,0.89,0.92,0.86,0.41,0.46,0.91,0.41,0.46,0.43,0.91,0.46,0.08
2020-04-29,18,4,4,1,0.75,0.91,0.22,0.89,0.89,0.69,0.16,0.94,0.23,0.42,1,0.41,0.85,0.89,0.92,0.44,0.86,0.67,0.92,0.42,0.86,0.67,0.92,0.94,0.41,0.46,0.86,0.41,0.46,0.91,0.41,0.46,0.09
2020-04-30,18,5,4,0,0.75,0.87,0.17,0.88,0.88,0.68,0.16,0.94,0.23,0.42,1,0.39,0.85,0.67,0.92,0.41,0.86,0.89,0.92,0.44,0.86,0.67,0.92,0.72,0.41,0.46,0.94,0.41,0.46,0.86,0.41,0.46,0.09
2020-05-01,18,6,5,0,0.75,0.88,0.09,0.82,0.83,0.6,0.16,0.94,0.23,0.42,1,0.41,0.85,0.67,0.92,0.39,0.86,0.67,0.92,0.41,0.86,0.89,0.92,0.53,0.41,0.46,0.72,0.41,0.46,0.94,0.41,0.46,0.09
2020-05-02,18,7,5,0,0.75,0.88,0.09,0.82,0.83,0.6,0.16,0.94,0.23,0.42,1,0.4,0.85,0.89,0.92,0.41,0.86,0.67,0.92,0.39,0.86,0.67,0.92,0.43,0.41,0.46,0.53,0.41,0.46,0.72,0.41,0.46,0.09
2020-05-03,19,1,5,0,0.75,0.89,0.09,0.82,0.83,0.6,0.16,0.94,0.23,0.42,1,0.43,0.85,0.36,0.92,0.4,0.86,0.89,0.92,0.41,0.86,0.67,0.92,0.63,0.41,0.46,0.43,0.41,0.46,0.53,0.41,0.46,0.09
2020-05-04,19,2,5,1,0.75,0.9,0.1,0.84,0.82,0.63,0.15,0.72,0.22,0.41,0.99,0.41,0.85,0.89,0.92,0.43,0.86,0.36,0.92,0.4,0.86,0.89,0.93,0.86,0.41,0.46,0.63,0.41,0.46,0.43,0.41,0.46,0.05
2020-05-05,19,3,5,0,0.75,0.92,0.11,0.9,0.88,0.66,0.15,0.72,0.22,0.41,0.99,0.38,0.85,0.89,0.93,0.41,0.86,0.89,0.93,0.43,0.86,0.36,0.93,0.63,0.41,0.46,0.86,0.41,0.46,0.63,0.41,0.46,0.05
2020-05-06,19,4,5,1,0.75,0.94,0.09,0.88,0.86,0.67,0.19,0.87,0.25,0.57,0.98,0.38,0.85,0.67,0.93,0.38,0.86,0.89,0.93,0.41,0.86,0.89,0.93,0.97,0.41,0.46,0.63,0.41,0.46,0.86,0.41,0.46,0.07
2020-05-07,19,5,5,1,0.75,0.93,0.11,0.86,0.8,0.71,0.22,0.95,0.26,0.43,0.8,0.39,0.85,0.67,0.93,0.38,0.86,0.67,0.93,0.38,0.86,0.89,0.93,0.94,0.41,0.46,0.97,0.41,0.46,0.63,0.41,0.46,0.07
2020-05-08,19,6,5,1,0.75,0.92,0.17,0.87,0.82,0.75,0.27,0.94,0.31,0.71,0.81,0.43,0.86,0.36,0.93,0.39,0.86,0.67,0.93,0.38,0.86,0.67,0.93,0.99,0.41,0.46,0.94,0.41,0.46,0.97,0.41,0.46,0.09
2020-05-09,19,7,5,0,0.75,0.92,0.17,0.87,0.82,0.75,0.27,0.94,0.31,0.71,0.81,0.46,0.86,0.36,0.93,0.43,0.86,0.36,0.93,0.39,0.86,0.67,0.93,0.43,0.41,0.46,0.99,0.41,0.46,0.94,0.41,0.46,0.09
2020-05-10,20,1,5,0,0.75,0.92,0.17,0.87,0.82,0.75,0.27,0.94,0.31,0.71,0.81,0.54,0.86,0.36,0.93,0.46,0.86,0.36,0.93,0.43,0.86,0.36,0.93,0.53,0.91,0.46,0.43,0.41,0.46,0.99,0.41,0.46,0.09
2020-05-11,20,2,5,1,0.75,0.94,0.16,0.94,0.88,0.76,0.28,0.89,0.31,0.71,0.55,0.55,0.86,0.36,0.93,0.54,0.86,0.36,0.93,0.46,0.86,0.36,0.93,0.91,0.41,0.46,0.53,0.91,0.46,0.43,0.41,0.46,0.08
2020-05-12,20,3,5,1,0.75,0.93,0.1,0.91,0.85,0.71,0.28,0.86,0.34,0.78,0.82,0.51,0.86,0.89,0.93,0.55,0.86,0.36,0.93,0.55,0.86,0.36,0.93,1,0.41,0.46,0.91,0.41,0.46,0.53,0.91,0.46,0.07
2020-05-13,20,4,5,1,0.75,0.94,0.05,0.9,0.84,0.68,0.31,0.87,0.37,0.89,0.59,0.5,0.86,0.67,0.93,0.51,0.86,0.89,0.93,0.55,0.86,0.36,0.93,0.86,0.41,0.46,1,0.41,0.46,0.91,0.41,0.46,0.08
2020-05-14,20,5,5,1,0.75,0.95,0.08,0.92,0.88,0.7,0.3,0.9,0.41,0.97,0.78,0.52,0.86,0.67,0.93,0.5,0.86,0.67,0.93,0.51,0.86,0.89,0.93,0.97,0.41,0.46,0.86,0.41,0.46,1,0.41,0.46,0.07
2020-05-15,20,6,5,1,0.75,0.95,0.09,0.94,0.91,0.72,0.31,0.78,0.41,1,0.88,0.51,0.86,0.36,0.93,0.52,0.86,0.67,0.93,0.5,0.86,0.67,0.93,0.72,0.41,0.46,0.97,0.41,0.46,0.86,0.41,0.46,0.07
2020-05-16,20,7,5,0,0.75,0.95,0.09,0.94,0.91,0.72,0.31,0.78,0.41,1,0.88,0.46,0.86,0.89,0.94,0.51,0.86,0.36,0.93,0.52,0.87,0.67,0.94,0.33,0.41,0.46,0.72,0.41,0.46,0.97,0.41,0.46,0.07
